level,disease,cell_class,anchor_rows,matched_anchor_rows,loci,matched_null_loci,S_locus_equal_moderated_all_anchors,S_locus_equal_moderated_matched_anchors,S_locus_equal_HC3_matched_anchors,matched_null_mean,matched_null_sd,difference_from_null_mean,empirical_p_two_sided,leave_one_locus_min,leave_one_locus_max,leave_one_locus_crosses_zero,maximum_absolute_locus_contribution_share,empirical_FDR_BH_within_strata
global,ALL,ALL,72,72,36,36,0.13523145820025637,0.13523145820025637,,0.021139875054359436,0.08471866697072983,0.11409158314589693,0.17968203179682032,0.11147219197830423,0.16583974055257353,False,0.05516136084857768,
disease,AD,ALL,72,72,36,36,0.13523145820025637,0.13523145820025637,,0.021139875054359436,0.08471866697072983,0.11409158314589693,0.17968203179682032,0.11147219197830423,0.16583974055257353,False,0.05516136084857768,
stratum,AD,Astro,8,8,7,7,0.05439773357412909,0.05439773357412909,,0.09524638950824738,0.21696628630161285,-0.04084865593411829,0.8516148385161484,-0.06913377345510792,0.2261082986912953,True,0.1998441152033662,0.8516148385161484
stratum,AD,EN,18,18,13,13,0.2006399670497191,0.2006399670497191,,0.030778899788856506,0.13527150452136993,0.16986106726086259,0.21177882211778823,0.13679281630648057,0.27333975857026577,False,0.15558868972848477,0.5294470552944706
stratum,AD,IN,10,10,8,8,0.29789149614383675,0.29789149614383675,,0.1615898311138153,0.17631575465202332,0.13630166503002145,0.44725527447255276,0.21959441426358958,0.4263514268284712,False,0.1925052025958328,0.7454254574542546
stratum,AD,Immune,24,24,20,20,0.08189847827293459,0.08189847827293459,,0.017039349302649498,0.13613437116146088,0.06485912897028509,0.644935506449355,0.04021396250323563,0.13808355605195696,False,0.08330155751273255,0.8061693830616938
stratum,AD,OPC,3,3,3,3,-0.3304323439513719,-0.3304323439513719,,,,,,-0.5890661983065069,-0.027619303861636094,False,0.6857732838979458,
stratum,AD,Oligo,9,9,9,9,0.2537850334840474,0.2537850334840474,,-0.012851147912442684,0.20159541070461273,0.2666361813964901,0.19098090190980901,0.1668743311208945,0.38591209002502,False,0.1748580996845801,0.5294470552944706
