level,disease,cell_class,anchor_rows,matched_anchor_rows,loci,matched_null_loci,S_locus_equal_moderated_all_anchors,S_locus_equal_moderated_matched_anchors,S_locus_equal_HC3_matched_anchors,matched_null_mean,matched_null_sd,difference_from_null_mean,empirical_p_two_sided,leave_one_locus_min,leave_one_locus_max,leave_one_locus_crosses_zero,maximum_absolute_locus_contribution_share,empirical_FDR_BH_within_strata
global,ALL,ALL,72,72,36,36,0.15911383548576674,0.15911383548576674,,0.019057394936680794,0.08173168450593948,0.14005644054908595,0.0887911208879112,0.13549529055830506,0.19099701864378296,False,0.059535969396775336,
disease,AD,ALL,72,72,36,36,0.15911383548576674,0.15911383548576674,,0.019057394936680794,0.08173168450593948,0.14005644054908595,0.0887911208879112,0.13549529055830506,0.19099701864378296,False,0.059535969396775336,
stratum,AD,Astro,8,8,7,7,-0.030116734046954568,-0.030116734046954568,,0.15882323682308197,0.21621088683605194,-0.18893997087003653,0.386961303869613,-0.17990851452896675,0.12450769397422688,True,0.20225097557142518,0.48370162983701626
stratum,AD,EN,18,18,13,13,0.3072191251193325,0.3072191251193325,,0.06454796344041824,0.14110234379768372,0.24267116167891428,0.08649135086491351,0.2506738098836998,0.3871470966364754,False,0.1532986209203518,0.21622837716228377
stratum,AD,IN,10,10,8,8,0.4814985811094437,0.4814985811094437,,0.23022904992103577,0.17503811419010162,0.25126953118840795,0.15148485151484853,0.42545238380563,0.5457599041045398,False,0.22684956833692133,0.25247475252474755
stratum,AD,Immune,24,24,20,20,0.11041396939444445,0.11041396939444445,,0.049112267792224884,0.13022832572460175,0.061301701602219566,0.6419358064193581,0.0670145289303995,0.16848158455845216,False,0.08231197519890822,0.6419358064193581
stratum,AD,OPC,3,3,3,3,-0.4054812256046734,-0.4054812256046734,,,,,,-0.6681703063943429,-0.16095987296755293,False,0.6142706124001207,
stratum,AD,Oligo,9,9,9,9,0.3115428913696086,0.3115428913696086,,-0.04319010674953461,0.17783841490745544,0.3547329981191432,0.0476952304769523,0.23303480780419997,0.41235678667940623,False,0.1959028061541519,0.21622837716228377
